Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
6453,2018-04-01T07:00:00,36.68034208883788,1.0,0.0,11.53797339651955,11.72169613940095,11.675743848153342,11.457150172798382,16.07823735574995,15.456497345518267,270.94309609118,357.3317919712949,4.879909321404268,1.074670752441609,11.199560389746456,91.41133292540297,17.278279291646356,0.0,10
6454,2018-04-01T08:00:00,36.65973409515358,1.0,0.0,11.555308166493091,11.724402310208385,11.696280152544533,11.477391500431775,16.062495309885893,15.559796779548709,271.7886534296137,357.3912310748587,6.610911059209635,26.073858891928086,10.533103837099759,107.80208156545709,17.088288451945004,0.0,10
6455,2018-04-01T09:00:00,36.75415988334458,1.0,0.0,11.541710149253033,11.722293891399767,11.681759414866224,11.459311360052723,15.93530628970826,15.49759392586724,273.3835336763501,357.5601155556515,6.909711852474108,27.84191494172518,10.34184435191214,111.56573969168356,17.104841911553308,0.0,10
6456,2018-04-01T10:00:00,36.82365566075806,1.0,0.0,11.540550731140424,11.719110212522391,11.679349511188867,11.482013977293958,16.01245885000057,15.486788354197191,272.8012412974746,357.72671643602405,7.7003108849497295,30.15856736724177,10.122857247693315,115.26906068713078,17.205952696614588,0.0,10
6457,2018-04-01T11:00:00,36.80181695541694,1.0,0.0,11.561025331197381,11.721304497492383,11.670307979576508,11.495634006690073,15.666377504082657,15.494157848451033,273.0211527697672,357.793585588803,8.063508538782191,32.45515290922245,9.862295934167593,119.04603806519036,17.390512854505744,0.0,10
6458,2018-04-01T12:00:00,36.93141055956353,1.0,0.0,11.540862627111148,11.71486854231085,11.653988472969067,11.474348647242909,15.515377686326609,15.439106240979191,272.701809384246,358.0641712381276,8.669114247685316,33.58128831573672,9.579584286906169,122.73817099973422,17.488797701314354,0.0,10
6459,2018-04-01T13:00:00,36.98551939203108,1.0,0.0,11.539257688150908,11.716339105161818,11.645835677042534,11.490495054109516,15.999655153234077,15.371774013593974,276.5173112667883,358.00913031020633,9.23695619811557,30.24887514818271,9.272440972617295,126.63840322476398,17.609837306498207,0.0,10
6460,2018-04-01T14:00:00,37.04666096020382,1.0,0.0,11.54065481468754,11.710952618232115,11.658014606658966,11.49641460307205,16.06584566250289,15.365863295132925,275.4113669057107,357.93640304874043,14.392835458401622,25.701150456904845,6.967891998285796,159.02286197481826,17.719384040778266,0.0,10
6461,2018-04-01T15:00:00,36.84646248469846,1.0,0.0,11.554636385945908,11.7166224603648,11.673155735281824,11.501134362481777,16.586695723123988,15.467567976850392,274.33312784620557,357.91727216582194,15.511398033576905,25.236014090786437,7.089908498582345,163.20390939024497,17.78656412760415,0.0,10
6462,2018-04-01T16:00:00,35.80750153823536,1.0,0.0,11.555665381091783,11.711977242993742,11.659461776339574,11.510955653380483,16.315286197829458,15.2670296530619,275.1551018596677,358.06516902680386,15.741528872307054,25.73519787164072,7.160895006231663,167.8074762101357,17.7937289129639,0.0,10
6463,2018-04-01T17:00:00,31.99916129633872,1.0,0.0,11.530556036638867,11.70613095817465,11.671814198077383,11.510947093048681,16.726392130437922,14.727456148414234,274.98506294761137,358.0755134150865,17.043071840826652,23.863245159289786,6.988512934777047,175.59449916519898,17.781294151204406,0.0,10
6464,2018-04-01T18:00:00,28.526090020180224,1.0,0.0,11.50814718943956,11.694726515904051,11.666420911452876,11.501746332481542,15.849603956073908,14.034901836219525,273.9256676276252,357.941252464456,17.206619411959057,24.0144332476456,7.003772539984319,182.84298177738808,17.77075663370772,0.0,10
6465,2018-04-01T19:00:00,32.545985352083775,1.0,0.0,11.551514114392484,11.704166919481967,11.697624395186082,11.47638757657451,16.11840810345155,14.773786384742701,267.79789275024285,358.0563079561432,18.755380430247715,21.709362082354684,7.059573704565187,188.46457701395778,17.751690736755393,0.0,10
6466,2018-04-01T20:00:00,33.28672466166632,1.0,0.0,11.567431330307944,11.70041488006451,11.705391300289184,11.473620924296359,15.6520578243521,14.690839364309209,271.4379812333599,358.3222234274697,19.12169210083333,15.320445504900302,5.7715036394725345,210.34755703181185,18.038740270182302,0.0,10
6467,2018-04-01T21:00:00,37.04772557087168,1.0,0.0,11.586660653650993,11.712487130138658,11.693061662602094,11.4881133191484,15.769856274553216,15.22268790618239,275.1410629306743,358.47941652424294,19.330753376104962,17.123172866850027,6.30118553396642,210.55357085686308,18.129295066406257,0.0,10
6468,2018-04-01T22:00:00,39.71285083626738,1.0,0.0,11.590885074954,11.715931012992941,11.677580217591316,11.483267898375551,15.623022383753442,15.475925299985283,273.7852684498908,358.6545425755213,19.890776608527965,18.23332860383611,7.029901754268985,211.49676227061596,18.28092361490883,0.0,10
6469,2018-04-01T23:00:00,36.87634763246504,1.0,0.0,11.568983046942357,11.702098707507576,11.657518300014482,11.48105194413805,15.775689345460618,15.151108726138876,272.1430926668536,358.7637960292714,20.920692864384865,18.550544439732224,7.795282025646751,213.51397265543113,18.491637621544783,0.0,10
6470,2018-04-02T00:00:00,35.16915140332064,1.0,0.0,11.5466837110537,11.695418423063124,11.65382864109535,11.482121889386786,15.221713295519509,14.721542417211216,271.0002005621143,358.8401469886519,21.141113117849155,19.194623504845538,8.41541704933803,215.31503672484476,18.72091522086589,0.0,10
6471,2018-04-02T01:00:00,35.399423490706035,1.0,0.0,11.5604837412453,11.690327823848826,11.674975413516524,11.47449458688491,15.23097404043775,14.579596834056499,270.1115668958322,358.8401580462436,21.855086887626502,18.758823159615304,8.901854893940513,217.97003155901658,18.985107283236516,0.0,10
6472,2018-04-02T02:00:00,36.50826131261748,1.0,0.0,11.555524619998033,11.690234582724576,11.657810229857374,11.479446580945009,15.370458854057809,14.611275068029949,270.6774122321274,358.99700306557895,25.18777738252389,15.115030907566462,11.098065926379471,234.39209542680467,19.675486527669307,0.0,10
6473,2018-04-02T03:00:00,36.862210256637105,1.0,0.0,11.5547526124917,11.685839589175233,11.632673083950348,11.484492999856915,15.69421331459285,14.787737069906658,274.62586591805416,358.47780465100413,26.2508454235341,16.037305968602737,11.979559038994228,237.3699344595565,19.8282772873942,0.0,10
6474,2018-04-02T04:00:00,34.17437200317158,1.0,0.0,11.534773828263258,11.676347298457818,11.681440975703552,11.450079710790451,15.876023002648234,14.42453485106895,276.037540865215,358.0546156407629,27.2222288877876,15.04786798998741,12.584752048351737,241.87101981711538,19.92978057587692,0.0,10
6475,2018-04-02T05:00:00,36.4321232983048,1.0,0.0,11.537571551666142,11.673907579148349,11.696308699518609,11.451751422314885,15.717677440474924,14.808857305372317,269.99166721118354,357.72945140131617,28.203292387641874,10.734086267086358,13.09212812427472,246.3368536599376,19.95174461637373,0.0,10
6476,2018-04-02T06:00:00,37.791702465090744,1.0,0.0,11.568106261624875,11.673899622597233,11.7171147409139,11.446741936487042,15.7892951265809,15.09223013828179,268.8452972081336,357.95321511923794,28.957404884825795,8.131226110835426,13.512667246931036,251.20110163351788,19.840413021647123,0.0,10
6477,2018-04-02T07:00:00,37.3160228527768,1.0,0.0,11.578450650807923,11.674620534712991,11.694120608291307,11.46014899896399,15.4640093063212,15.14980176275106,264.1967703946313,357.9904604793081,28.799232200269003,3.9407223009120385,13.413950642726238,255.71188232949189,19.634059517130538,0.0,10
6478,2018-04-02T08:00:00,40.757964501954504,1.0,0.0,11.571852615695342,11.667494205973492,11.671595912941875,11.462991607106183,15.315563962377267,15.375760895646426,268.4595952847355,358.0809295936244,22.430717458589175,9.104069792378333,7.699404421001733,241.01006485540975,19.193058671875065,0.0,10
6479,2018-04-02T09:00:00,32.08450102412747,1.0,0.0,11.559469939732114,11.661912153507776,11.710662494027492,11.434861255269817,15.594647222465234,14.422494012945442,291.6530225504902,357.801858599102,21.907627297195678,17.76273606754841,8.510417109623253,239.90175483551423,18.862136338115135,0.0,10
6480,2018-04-02T10:00:00,24.583749269335694,1.0,0.0,11.51951962478886,11.649920032841308,11.720033651518467,11.41728937725576,14.39584837027271,13.215014139798134,292.88916420911585,358.2622279206587,21.06479246601401,20.570771703368337,9.118407577074263,238.62680176670875,18.387049827921544,0.0,10
6481,2018-04-02T11:00:00,22.68804143023421,1.0,0.0,11.514809908131683,11.638799778046993,11.73839263561635,11.414801149994883,13.534503889913458,12.5800907374656,297.25929756848655,358.5290175180071,20.29352979188401,24.28394478840204,9.710281400010409,237.99985956136734,17.919001389044922,0.0,10
6482,2018-04-02T12:00:00,22.479463869629704,1.0,0.0,11.522580428041708,11.638258728087942,11.733678561987325,11.41373744735564,13.352010082241332,12.579689021117565,300.4348100266479,358.1846546232763,20.377942118427335,27.50453452108873,10.529447277710965,237.08377857599922,17.49979174218754,0.0,10
6483,2018-04-02T13:00:00,22.393747155824332,1.0,0.0,11.503274954271717,11.641304343435143,11.738971443835641,11.408119412833008,13.077732313954009,12.590523664450274,306.8069897638048,358.25588821971564,19.9331462048064,32.86293202122568,11.420572622032054,235.52791478533626,17.18186994986229,0.0,10
6484,2018-04-02T14:00:00,22.283682518416597,1.0,0.0,11.5243226418464,11.633865365089957,11.737990751180226,11.41140088116694,13.3526183283069,12.588449817047584,307.1409362498162,358.5415198794309,15.277540998953933,16.83398233623042,4.603104290545329,233.15984905111395,16.969677411638884,0.0,10
6485,2018-04-02T15:00:00,19.32101040171437,1.0,0.0,11.505374418992131,11.6406719471051,11.73433260130924,11.406323127994584,13.147924509644417,12.281875751232858,290.3578467615259,357.898896684872,14.304800329728762,4.573228208758797,1.5924678038632574,244.61407408282474,16.838324021504775,0.0,10
6486,2018-04-02T16:00:00,15.409875763699482,1.0,0.0,11.454933180532633,11.603334589496408,11.725522299539767,11.391114104637516,11.772697245865734,10.905707607749818,304.74012800869804,358.13122335901363,11.989606449492886,-3.884675494170058,0.834057737754436,21.617414413312385,16.659979910004438,0.0,10
6487,2018-04-02T17:00:00,7.64200157889709,1.0,0.0,11.39086155023065,11.592654386147558,11.696045465560136,11.393996496596225,9.618277534194263,8.867267881348209,307.46202101038864,358.3660265603191,9.865773583542373,-12.72172573676689,2.17260862483862,37.32218998680793,16.52388050366784,0.0,10
6488,2018-04-02T18:00:00,5.451348820092075,1.0,0.0,11.382983286112323,11.581895702086017,11.682799955279782,11.365990905878808,7.757290376834634,7.610159612194396,311.3148222516554,358.35474530028426,8.822360229706085,-16.960182927430427,2.662215463619644,26.48558091168257,16.370719502421082,23.87044670342845,10
6489,2018-04-02T19:00:00,21.816441117095547,1.0,0.0,11.642027133934466,11.702848965392766,11.723538499753044,11.335705579488899,10.656350764067996,10.92672084248959,304.5888019391772,358.7140673643881,12.298698644055742,-11.511359501353278,2.8230796124430517,4.976563301397225,16.2105568044027,26.484253141990862,10
6490,2018-04-02T20:00:00,25.40965676467476,1.0,0.0,11.868505732142191,11.801425733456002,11.725770525934058,11.369416336679818,12.663951179219092,12.842402957266643,318.84046439374373,358.2140631162821,11.693754387053078,-6.922405291812071,1.7607772150357883,85.66866425935112,20.721714474898704,19.28162097043321,10
6491,2018-04-02T21:00:00,15.237434329765867,1.0,0.0,11.781573344410017,11.788471811653933,11.599107672781424,11.546123346057392,10.575990600395713,10.535058074598334,340.05110478884177,358.26247820240604,9.633591054735613,-3.302824564175613,1.1075119260225548,129.97542133999704,22.886043658772678,15.078982406201558,10
6492,2018-04-02T22:00:00,2.902587129351176,1.0,0.0,11.59971995570798,11.685740079522574,11.603812878336107,11.573977297553242,4.604660058675057,4.358070081405172,43.7908566565655,356.9838769272273,4.226395049583408,-16.35552534831743,1.3107845143094496,158.56600752241934,23.916177889942446,7.951184352834065,10
6493,2018-04-02T23:00:00,0.0,1.0,0.0,11.511479419410026,11.609170510578727,11.630488441555775,11.574623353078467,0.594571675626901,-0.5206177371823633,260.5614951871405,358.77194467886403,1.3499705430841953,78.11546368869547,1.3584323962592806,157.0858332434919,24.121208089192805,0.0,10
6494,2018-04-03T00:00:00,0.0,1.0,0.0,11.519135513372234,11.606702200077859,11.637573240659584,11.563435436881168,0.0,0.09587708824379235,264.64159982323076,358.7992072663239,1.3584323962592806,107.55576657973887,1.3584323962592806,157.0858332434919,24.121208089192805,3.9799421856624875,10
6495,2018-04-03T01:00:00,0.0,1.0,0.0,11.533661691842385,11.613759421400017,11.6110729008865,11.599946552852899,0.0,0.0021868850788343787,264.6,358.79984341880925,1.3584323962592806,107.51416675650813,1.3584323962592806,157.0858332434919,24.121208089192805,3.999131542652639,10
6496,2018-04-03T02:00:00,0.0,1.0,0.0,11.530100045930642,11.612737114133807,11.609007600955815,11.602419222152283,0.0,0.03184125828641043,264.6,358.8246689669609,3.475082460943096,18.984644418943407,3.475082460943096,245.61535558105663,29.166790432400205,4.0,10
6497,2018-04-03T03:00:00,0.0,1.0,0.0,11.434507268149549,11.619957825772966,11.53216336360355,11.591122713966241,0.0,0.06561730249390474,264.6,358.9248216269008,3.475082460943096,18.984644418943407,3.475082460943096,245.61535558105663,29.166790432400205,4.255061358011652,10
6498,2018-04-03T04:00:00,0.0,1.0,0.0,11.240935560652433,11.573501348727383,11.498375421370909,11.404362630555719,0.0,0.02511105569478743,264.69482117866903,359.0838349438241,3.475082460943096,19.079465597612415,3.475082460943096,245.61535558105663,29.166790432400205,5.0,10
6499,2018-04-03T05:00:00,0.0,1.0,0.0,11.196843017897285,11.527883687564733,11.496684762110302,11.336014722770607,0.0,0.004044466926651136,264.699322611124,359.1055507534498,3.475082460943096,19.083967030067356,3.475082460943096,245.61535558105663,29.166790432400205,5.360691885693251,10
6500,2018-04-03T06:00:00,0.0,1.0,0.0,11.195359605269042,11.523605058747858,11.493388721624942,11.341292012966868,0.0,-0.023867071538217044,264.5,359.10633641098383,3.475082460943096,18.884644418943363,3.475082460943096,245.61535558105663,29.166790432400205,5.9994815130182015,10
6501,2018-04-03T07:00:00,0.0,1.0,0.0,11.191854861201815,11.520838838303591,11.498027278964376,11.341939437042656,0.0,-0.1021867023022007,264.46316872007594,359.305147086534,3.475082460943096,18.847813139019323,3.475082460943096,245.61535558105663,29.166790432400205,6.0,10
6502,2018-04-03T08:00:00,0.0,1.0,0.0,11.124461241399333,11.4803893244745,11.4338690918038,11.300525095284275,0.0,-0.07559162348402583,264.47572284971767,359.31050337198724,3.9066253363455785,20.546749351911416,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6503,2018-04-03T09:00:00,0.0,1.0,0.0,10.825902709530675,11.295383361411817,11.19254949186266,11.064606723513176,0.0,-0.043308084961569966,264.5,359.2660819892564,3.9066253363455785,20.571026502193735,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6504,2018-04-03T10:00:00,0.0,1.0,0.0,10.416794527595027,11.10062784582106,10.863869907663716,10.799706968508666,0.0,0.0027785887031378798,264.5,359.30126764444907,3.9066253363455785,20.571026502193735,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6505,2018-04-03T11:00:00,0.0,1.0,0.0,9.960919119343261,11.022811587857182,10.576732384182407,10.566465966067007,0.0,0.001319893422691211,264.5,359.31806607751173,3.9066253363455785,20.571026502193735,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6506,2018-04-03T12:00:00,0.0,1.0,0.0,9.68746277077702,10.791201294673268,10.308996943517291,10.325506237022234,0.0,0.0002744820902716414,264.5,359.32930513302114,3.9066253363455785,20.571026502193735,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6507,2018-04-03T13:00:00,0.0,1.0,0.0,9.567521839141905,10.434535403714959,10.022085354799561,10.115104498673022,0.0,-0.00174181725689677,264.5,359.3286891265652,3.9066253363455785,20.571026502193735,3.9066253363455785,243.92897349780625,20.352960476345515,6.0,10
6508,2018-04-03T14:00:00,0.0,1.0,0.0,9.278040517423465,10.207396664544026,9.805187057760303,9.832312279374792,0.0,0.0,264.5,359.27403033295997,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,6.192485976032541,10
6509,2018-04-03T15:00:00,0.0,1.0,0.0,9.010570166774519,9.96844871418456,9.54633930767205,9.590998316418407,0.0,0.0016813189208291191,264.5,359.2002152091455,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,6.383561580315207,10
6510,2018-04-03T16:00:00,0.0,1.0,0.0,8.708079844224402,9.758355173550303,9.328291765065511,9.31044773673958,0.0,0.010041845164422816,264.5,359.19988752732104,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,5.649677312356503,10
6511,2018-04-03T17:00:00,0.0,1.0,0.0,8.499574884889585,9.469945690221806,9.06943540833628,9.07237740999231,0.0,-0.0015326307618495484,264.5,359.14476232642227,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,6.0,10
6512,2018-04-03T18:00:00,0.0,1.0,0.0,8.222903870186906,9.232942712565677,8.83889523144223,8.794455257836704,0.0,-0.07670030368569324,264.5,359.13822043122826,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,6.802473950053434,10
6513,2018-04-03T19:00:00,0.0,1.0,0.0,7.944199292283033,9.00107107389196,8.667728141564082,8.453811353688277,0.0,-0.09398368965199651,264.5,359.1156152677114,3.029774481381524,-58.58020137915868,3.029774481381524,323.08020137915867,17.139022284613702,7.0,10
6514,2018-04-03T20:00:00,0.0,1.0,0.0,7.467471349409915,9.14228536044341,8.311639110343698,8.47474713023051,0.0,-0.007816041712539046,264.5,359.11015543827557,2.355266151381481,23.98235275913461,2.355266151381481,240.5176472408654,24.433698730468734,7.0,10
6515,2018-04-03T21:00:00,0.0,1.0,0.0,7.695525863134249,8.690567415970623,8.22920764245972,8.287642210402703,0.0,0.005171614426986314,264.5094084320303,359.1261111566269,2.355266151381481,23.991761191164876,2.355266151381481,240.5176472408654,24.433698730468734,6.989285868001201,10
6516,2018-04-03T22:00:00,0.0,1.0,0.0,7.526958586136391,8.63138253735909,8.143515154649123,8.137941373756894,0.0,0.06170974988400337,264.5,359.1275065094693,2.355266151381481,23.98235275913461,2.355266151381481,240.5176472408654,24.433698730468734,6.0059799176564965,10
6517,2018-04-03T23:00:00,0.0,1.0,0.0,7.077614494751054,8.689627257014758,7.93558058093242,7.958150988334276,0.0,0.064082410861578,264.42247214397554,359.0498039382719,2.355266151381481,23.904824903110136,2.355266151381481,240.5176472408654,24.433698730468734,6.0,10
6518,2018-04-04T00:00:00,0.0,1.0,0.0,6.570625619702115,8.505330686801603,7.557671272589077,7.633638005274001,0.0,0.003649929223088885,264.4,359.0116296361839,2.355266151381481,23.88235275913462,2.355266151381481,240.5176472408654,24.433698730468734,6.0,10
6519,2018-04-04T01:00:00,0.0,1.0,0.0,6.260903384049827,8.220612391491798,7.317724842182065,7.291986528167399,0.0,-0.003313267982903422,264.4457029116455,359.01668352145214,2.355266151381481,23.92805567078016,2.355266151381481,240.5176472408654,24.433698730468734,6.0,10
6520,2018-04-04T02:00:00,0.0,1.0,0.0,6.0615885990813485,7.932251952342468,7.070081419793405,7.046072223687228,0.0,-0.02093138674545678,264.4752447492972,358.99483915939885,10.633768634407216,6.106529509954074,10.633768634407216,258.36871523934315,28.124000447591186,6.07467027001738,10
6521,2018-04-04T03:00:00,0.0,1.0,0.0,5.97322608320136,7.704021653187934,6.921559090003254,6.879818177718915,0.0,-0.01151102059919494,264.5,358.9380919551298,10.633768634407216,6.131284760656841,10.633768634407216,258.36871523934315,28.124000447591186,7.0,10
6522,2018-04-04T04:00:00,0.0,1.0,0.0,5.995937985243435,7.617653124338749,6.913101325058904,6.836770988880516,0.0,0.07177926093133215,264.5,358.9778314122056,10.633768634407216,6.131284760656841,10.633768634407216,258.36871523934315,28.124000447591186,7.011102123915763,10
6523,2018-04-04T05:00:00,0.0,1.0,0.0,6.103137886765171,7.5756475863197625,6.958316271789243,6.865183634540472,0.0,3.6189663134134764e-05,264.5,359.21246040512284,10.633768634407216,6.131284760656841,10.633768634407216,258.36871523934315,28.124000447591186,7.993997689791471,10
6524,2018-04-04T06:00:00,0.0,1.0,0.0,6.082410912399584,7.796316669586282,7.039778947329693,6.9857468755833345,0.0,-0.02823712033050391,264.5,359.2006216274735,10.633768634407216,6.131284760656841,10.633768634407216,258.36871523934315,28.124000447591186,8.0,10
6525,2018-04-04T07:00:00,0.0,1.0,0.0,6.031704570436616,7.851530420757,7.014539757452052,7.026854637461277,0.0,-0.06901144871332567,264.5,359.1954182047204,10.633768634407216,6.131284760656841,10.633768634407216,258.36871523934315,28.124000447591186,8.0,10
6526,2018-04-04T08:00:00,0.0,1.0,0.0,6.028548547132601,7.844422627832537,7.009384499401023,7.0309249495871535,0.0,-0.0030456576798226316,264.5,359.1965913764802,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,8.0,10
6527,2018-04-04T09:00:00,0.0,1.0,0.0,6.0310961230663676,7.8439550395650794,7.009915434271478,7.03318801374015,0.0,0.0011666692677966383,264.5,359.3081199208787,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,8.0,10
6528,2018-04-04T10:00:00,0.0,1.0,0.0,6.0265168781500975,7.842664353102161,6.993107715087842,7.04495208493812,0.0,0.00047627162508655414,264.5,359.31853030512906,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,7.224941132622106,10
6529,2018-04-04T11:00:00,0.0,1.0,0.0,6.024895602496323,7.839292220420935,6.994337348846834,7.040302272196674,0.0,0.015501584573541035,264.5,359.32897959712847,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,7.0,10
6530,2018-04-04T12:00:00,0.0,1.0,0.0,6.024716523916097,7.838425330902205,6.988056402778482,7.047051304730489,0.0,0.0391257153396061,264.5,359.3253011199538,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,7.0,10
6531,2018-04-04T13:00:00,0.0,1.0,0.0,6.024959143121871,7.83930495183674,6.988419574458407,7.052697887941446,0.0,0.00534152059390896,264.5,359.303306250429,10.301647119671898,-59.17293996953533,10.301647119671898,323.6729399695353,18.3695453559028,7.0,10
6532,2018-04-04T14:00:00,0.0,1.0,0.0,6.024092935229926,7.836355689385476,6.9884612420848935,7.050381364646664,0.0,0.005704815525005316,264.5,359.3474017337622,9.207972393504619,-48.2007110193396,9.207972393504619,312.7007110193396,13.756737942165785,7.0,10
6533,2018-04-04T15:00:00,0.0,1.0,0.0,6.022212304936849,7.832236809745923,6.986685552857736,7.048602777057562,0.0,-0.0008261405802596084,264.5,359.3731856983277,9.207972393504619,-48.2007110193396,9.207972393504619,312.7007110193396,13.756737942165785,7.0,10
6534,2018-04-04T16:00:00,0.0,1.0,0.0,6.02400075884376,7.831416142091268,6.995651710903663,7.043565378540957,0.0,0.007347346411026913,264.5395422193582,359.50632833013003,9.207972393504619,-48.16116879998135,9.207972393504619,312.7007110193396,13.756737942165785,7.0,10
6535,2018-04-04T17:00:00,0.0,1.0,0.0,6.026863894857418,7.832470179047209,6.998231853029815,7.0461974110444086,0.0,0.06294089946785404,264.30789186438886,359.26284148083596,9.207972393504619,-48.39281915495074,9.207972393504619,312.7007110193396,13.756737942165785,7.459552221634817,10
6536,2018-04-04T18:00:00,0.0,1.0,0.0,6.028066245897315,7.8344697563876355,7.004255365541306,7.04165870409347,0.0,0.04156146656371994,264.34266448633565,359.29663094810525,9.207972393504619,-48.35804653300392,9.207972393504619,312.7007110193396,13.756737942165785,8.0,10
6537,2018-04-04T19:00:00,0.0,1.0,0.0,6.036395666274118,7.8362192449548,7.004714133323454,7.038197478909983,0.0,0.04319184684213807,264.4,359.26897439118864,9.207972393504619,-48.300711019339595,9.207972393504619,312.7007110193396,13.756737942165785,7.999757257013336,10
6538,2018-04-04T20:00:00,2.481013623579295,1.0,0.0,6.04032239736339,7.8580794452707545,6.986562878150681,7.046980997342513,0.8778254576744935,0.8305701290104541,263.6303726735483,359.1595641324462,5.812589605434956,-48.308244414018276,5.269656260676998,319.0842514131316,19.020275200737842,7.959137980171633,10
6539,2018-04-04T21:00:00,31.589979440959823,1.0,0.0,6.15377119717093,8.52994778120099,6.9594213008106705,7.067171048959504,14.77507141714726,14.484743686067493,186.4234860115316,359.00178113707966,11.521495169754893,-22.105824440623564,5.967660993699242,319.8262826192034,18.311977978515642,18.222706517639267,10
6540,2018-04-04T22:00:00,29.024185695197414,1.0,0.0,6.104850618993753,8.512763026421565,6.964185490515538,7.077178348464897,15.456232391192616,14.835237567498508,134.6811948557231,359.7103063657096,6.180704260089309,23.00760844766862,10.061498078640444,328.5735396752386,17.5749853980156,27.267154670993225,10
6541,2018-04-04T23:00:00,21.400489727253767,1.0,0.0,5.96062502542936,8.351517545139505,6.9355304807008045,7.066024892404127,13.836302266917754,13.076183923018617,168.50685791864353,359.802410204708,4.031427886928122,-98.92397148089866,15.000043002046521,333.10973238924197,16.552711881483276,38.60168165802002,10
6542,2018-04-05T00:00:00,24.51343177183994,1.0,0.0,5.910221063684602,8.33564327291752,6.904446594542041,7.0863251787559,13.983902775557576,13.97062233092966,186.23287196786865,358.80093777496,5.346399110172834,-97.73356893156372,15.628656123104896,346.41824949440905,17.226981582641656,122.05910373834341,10
6543,2018-04-05T01:00:00,22.258397972852492,1.0,0.0,5.864256458764933,8.29083184499122,6.840849619385251,7.072525862617894,14.005054849052858,13.402197840877072,185.98105891600184,359.20317980295295,2.238446469635678,-128.92648320878766,15.509593543977315,359.5343371310297,17.874421475280826,147.0,10
6544,2018-04-05T02:00:00,11.40048999932223,1.0,0.0,5.9228273653086765,8.121016133598015,6.775602938516915,7.022626976536282,11.010876737517007,10.766129174058753,208.97713498352834,359.36874092146644,8.418237836512068,9.923923456859413,3.081492940563683,57.06412599282428,18.779668119160988,147.0,10
6545,2018-04-05T03:00:00,11.436827640049648,1.0,0.0,5.923240569775564,8.114711937328963,6.774963680781069,7.025581503704815,11.287722403026986,10.64022773495704,207.537913057101,359.444833642685,7.645977901910281,3.347700962424661,3.6819636451400775,34.502946815879504,19.113866863619876,147.0,10
6546,2018-04-05T04:00:00,11.409143535464006,1.0,0.0,5.90661630746865,8.113814884070747,6.805411244724748,7.044752058645598,11.204580047916991,10.660526005984668,208.65446806836576,359.38954820770596,6.308778193062875,5.476874240267697,4.961277853282913,35.625464900073375,19.49133351643883,147.0,10
6547,2018-04-05T05:00:00,11.41926098328614,1.0,0.0,5.893329663214078,8.096497170418042,6.782734764737644,7.0443584944868345,10.717534466665583,10.541346745135467,208.74316397985845,359.3308930128656,5.782565888614684,25.551448705152904,6.039569579920193,53.13453325567405,19.985729484558135,147.0,10
6548,2018-04-05T06:00:00,11.415649991508346,1.0,0.0,5.882933909936459,8.092920231270243,6.778970669799873,7.053194778474197,10.550578077277748,10.612009560053751,206.96844872851034,359.18147390027605,7.393037545429924,42.068163287214055,7.082665972147442,71.34534014252553,20.4593797471789,147.0,10
6549,2018-04-05T07:00:00,11.439507267326434,1.0,0.0,5.815166923661918,8.089211062633,6.739176875172002,7.032516147532663,10.755357269861372,10.582027463699024,209.70184104318298,358.88808492517944,9.209919135377222,51.36580664483372,8.764128294261324,84.8749650711161,20.92823648291693,147.0,10
6550,2018-04-05T08:00:00,11.333366174905624,1.0,0.0,5.833522844428794,8.082174751264638,6.761213133948257,7.0302252445179585,10.682672070886326,10.532164208532292,213.873963056866,358.9725095959968,17.320221452350836,6.219643561541975,6.799649675607509,197.85433878682278,21.07664013049316,147.0,10
