Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
9384,2018-08-05T05:00:00,10.800848203682708,0.0,1.0,5.954492424490292,7.792673112377502,6.7716838638235455,6.978016072039192,9.627055748783533,9.65654987829753,356.42538846367523,0.40956540619153714,24.18913127667618,41.33643752245059,18.113417677249846,294.5382246018131,17.838834635416674,73.66828635611732,10
9385,2018-08-05T06:00:00,10.786278269810587,0.0,1.0,5.969975680199194,7.822817735114322,6.786792667151118,6.967431791884615,9.861881378767615,9.958361649760427,24.73989356229068,359.68117504278626,20.539559703755614,61.45115813924389,18.042213737982824,294.59423608972037,17.845501708984386,86.3685090018224,10
9386,2018-08-05T07:00:00,10.870497175681153,0.0,1.0,5.969214910971329,7.812072250075382,6.797489303404378,6.965187020543037,9.748373506294717,9.79425288841248,347.6367343973114,359.72861587439763,25.07351687958304,34.90810630171551,17.967156508987546,294.6398642467601,17.8521687825521,94.86650932503782,10
9387,2018-08-05T08:00:00,11.095093067377597,0.0,1.0,5.9647634914932475,7.816760173781502,6.804769740935947,6.96412264003146,9.487000668129093,9.46683293201399,339.71101095658526,359.3763797782757,24.28681527915882,19.969948761253374,15.708043705560643,307.8373168413269,17.471131998697956,120.38566244493481,10
9388,2018-08-05T09:00:00,10.886514555795793,0.0,1.0,5.9581358190861256,7.816940677033006,6.78781254355345,6.967375142408633,9.706688110275424,9.544185264526579,343.6458942797365,358.83312183239605,23.64109371330893,22.345815628885887,15.120592287349828,307.1733556688941,17.37581382573785,188.467759542829,10
9389,2018-08-05T10:00:00,10.83866161422384,0.0,1.0,5.956974488350492,7.814929855032466,6.805488319710261,6.948703843080306,9.960376851208533,9.657423333057688,344.1321992787475,359.2059795851988,23.247544767666614,22.637470725976453,14.568023991584164,306.23700693460665,17.285352802124066,0.0,10
9390,2018-08-05T11:00:00,10.991088812288758,0.0,1.0,5.970341527709408,7.837092150835077,6.852693503252906,6.912179581887744,10.148455783008094,9.703557567828199,331.1318069069397,359.0174873713948,23.616536620916726,15.195128183617284,14.076491278459192,305.0442136113681,17.155042981741303,0.0,10
9391,2018-08-05T12:00:00,6.800711485155189,0.0,1.0,5.9667381982967544,7.7925872614732805,6.858799805120241,6.8983530472178005,8.202789884524126,7.851350975861661,319.0279734227055,358.84388524081663,21.708625577156013,9.97036979931517,13.70351300909684,303.1088303128572,16.964904544888554,0.0,10
9392,2018-08-05T13:00:00,,0.0,1.0,5.993615973659292,7.576066828305328,6.8104815824064335,6.895540980130351,0.9401732520761392,0.8880069632107614,61.20946442803429,358.71684502829436,13.143257280007797,115.21635429041964,13.57048921455707,302.3995326424662,16.92356892903649,0.0,10
9393,2018-08-05T14:00:00,,0.0,1.0,5.943480764958369,7.605237424075188,6.811108168480719,6.898446025558114,0.39495617866270133,0.12199005092399204,32.511364237060306,358.69356837124064,9.341652150555435,90.22799793355279,9.351567724947767,299.86282289239483,16.739389139811237,0.0,10
9394,2018-08-05T15:00:00,,0.0,1.0,5.9444446265190685,7.606758298346037,6.824257203933576,6.893630597071756,0.4231550814317067,0.04119009608654875,24.99384762851266,358.69569451886065,9.40341369414516,82.54203913413875,9.357899583511715,299.8820055095004,16.741271171719063,0.0,10
9395,2018-08-05T16:00:00,,0.0,1.0,5.954897408541679,7.67836053017551,6.851941023248338,6.881090905552494,3.8996338594538025,3.5552960235653432,352.50216678296545,357.28650973126634,12.158219228340133,37.787491864282266,9.385634797777366,299.96568834145995,16.74951131142177,0.0,10
